sample_id,sequence_cluster_id
CYCPEPTMPDB_PAMPA_006835,420
CYCPEPTMPDB_PAMPA_006836,421
CYCPEPTMPDB_PAMPA_006838,422
CYCPEPTMPDB_PAMPA_000027,423
CYCPEPTMPDB_PAMPA_000822,423
CYCPEPTMPDB_PAMPA_000028,424
CYCPEPTMPDB_PAMPA_000031,425
CYCPEPTMPDB_PAMPA_000154,425
CYCPEPTMPDB_PAMPA_000528,425
CYCPEPTMPDB_PAMPA_000032,425
CYCPEPTMPDB_PAMPA_000068,425
CYCPEPTMPDB_PAMPA_000139,425
CYCPEPTMPDB_PAMPA_000033,425
CYCPEPTMPDB_PAMPA_000034,425
CYCPEPTMPDB_PAMPA_000041,426
CYCPEPTMPDB_PAMPA_000244,426
CYCPEPTMPDB_PAMPA_000715,426
CYCPEPTMPDB_PAMPA_000747,426
CYCPEPTMPDB_PAMPA_000042,427
CYCPEPTMPDB_PAMPA_000242,427
CYCPEPTMPDB_PAMPA_000721,427
CYCPEPTMPDB_PAMPA_000749,427
CYCPEPTMPDB_PAMPA_000062,428
CYCPEPTMPDB_PAMPA_000064,428
CYCPEPTMPDB_PAMPA_000063,429
CYCPEPTMPDB_PAMPA_000065,430
CYCPEPTMPDB_PAMPA_000066,431
CYCPEPTMPDB_PAMPA_000067,432
CYCPEPTMPDB_PAMPA_000524,432
CYCPEPTMPDB_PAMPA_000098,433
CYCPEPTMPDB_PAMPA_000099,434
CYCPEPTMPDB_PAMPA_000800,434
CYCPEPTMPDB_PAMPA_000100,435
CYCPEPTMPDB_PAMPA_000102,435
CYCPEPTMPDB_PAMPA_000101,436
CYCPEPTMPDB_PAMPA_000470,436
CYCPEPTMPDB_PAMPA_000103,437
CYCPEPTMPDB_PAMPA_000104,438
CYCPEPTMPDB_PAMPA_000316,438
CYCPEPTMPDB_PAMPA_000318,438
CYCPEPTMPDB_PAMPA_000322,438
CYCPEPTMPDB_PAMPA_000105,439
CYCPEPTMPDB_PAMPA_000319,439
CYCPEPTMPDB_PAMPA_000120,440
CYCPEPTMPDB_PAMPA_000121,441
CYCPEPTMPDB_PAMPA_000125,441
CYCPEPTMPDB_PAMPA_000123,442
CYCPEPTMPDB_PAMPA_000521,442
CYCPEPTMPDB_PAMPA_000717,442
CYCPEPTMPDB_PAMPA_000741,442
CYCPEPTMPDB_PAMPA_000126,443
CYCPEPTMPDB_PAMPA_000128,444
CYCPEPTMPDB_PAMPA_000129,445
CYCPEPTMPDB_PAMPA_000131,446
CYCPEPTMPDB_PAMPA_000153,447
CYCPEPTMPDB_PAMPA_000155,448
CYCPEPTMPDB_PAMPA_000156,449
CYCPEPTMPDB_PAMPA_000157,450
CYCPEPTMPDB_PAMPA_000158,451
CYCPEPTMPDB_PAMPA_000159,452
CYCPEPTMPDB_PAMPA_000232,453
CYCPEPTMPDB_PAMPA_000234,454
CYCPEPTMPDB_PAMPA_000235,455
CYCPEPTMPDB_PAMPA_000236,456
CYCPEPTMPDB_PAMPA_000237,457
CYCPEPTMPDB_PAMPA_000238,458
CYCPEPTMPDB_PAMPA_000239,459
CYCPEPTMPDB_PAMPA_000718,459
CYCPEPTMPDB_PAMPA_000750,459
CYCPEPTMPDB_PAMPA_000240,460
CYCPEPTMPDB_PAMPA_000241,461
CYCPEPTMPDB_PAMPA_000243,462
CYCPEPTMPDB_PAMPA_000258,463
CYCPEPTMPDB_PAMPA_000260,464
CYCPEPTMPDB_PAMPA_000313,465
CYCPEPTMPDB_PAMPA_000314,466
CYCPEPTMPDB_PAMPA_000315,467
CYCPEPTMPDB_PAMPA_000317,468
CYCPEPTMPDB_PAMPA_000320,469
CYCPEPTMPDB_PAMPA_000321,470
CYCPEPTMPDB_PAMPA_000323,471
CYCPEPTMPDB_PAMPA_000416,471
CYCPEPTMPDB_PAMPA_000324,472
CYCPEPTMPDB_PAMPA_000325,473
CYCPEPTMPDB_PAMPA_000367,474
CYCPEPTMPDB_PAMPA_000368,475
CYCPEPTMPDB_PAMPA_000369,476
CYCPEPTMPDB_PAMPA_000407,477
CYCPEPTMPDB_PAMPA_000408,478
CYCPEPTMPDB_PAMPA_000409,479
CYCPEPTMPDB_PAMPA_000410,480
CYCPEPTMPDB_PAMPA_000411,481
CYCPEPTMPDB_PAMPA_000418,481
CYCPEPTMPDB_PAMPA_000412,482
CYCPEPTMPDB_PAMPA_000413,483
CYCPEPTMPDB_PAMPA_000414,484
CYCPEPTMPDB_PAMPA_000415,485
CYCPEPTMPDB_PAMPA_000417,486
CYCPEPTMPDB_PAMPA_000419,487
CYCPEPTMPDB_PAMPA_000473,487
CYCPEPTMPDB_PAMPA_000420,488
CYCPEPTMPDB_PAMPA_000421,489
CYCPEPTMPDB_PAMPA_000422,490
CYCPEPTMPDB_PAMPA_000423,491
CYCPEPTMPDB_PAMPA_000461,492
CYCPEPTMPDB_PAMPA_000469,493
CYCPEPTMPDB_PAMPA_000472,494
CYCPEPTMPDB_PAMPA_000499,495
CYCPEPTMPDB_PAMPA_000537,496
CYCPEPTMPDB_PAMPA_000539,497
CYCPEPTMPDB_PAMPA_000541,498
CYCPEPTMPDB_PAMPA_000898,498
CYCPEPTMPDB_PAMPA_000719,499
CYCPEPTMPDB_PAMPA_000720,499
CYCPEPTMPDB_PAMPA_000722,500
CYCPEPTMPDB_PAMPA_000742,501
CYCPEPTMPDB_PAMPA_000751,502
CYCPEPTMPDB_PAMPA_000756,503
CYCPEPTMPDB_PAMPA_000758,504
CYCPEPTMPDB_PAMPA_000759,504
CYCPEPTMPDB_PAMPA_000811,505
CYCPEPTMPDB_PAMPA_000812,505
CYCPEPTMPDB_PAMPA_000813,506
CYCPEPTMPDB_PAMPA_000814,507
CYCPEPTMPDB_PAMPA_000815,508
CYCPEPTMPDB_PAMPA_000816,509
CYCPEPTMPDB_PAMPA_000819,510
CYCPEPTMPDB_PAMPA_000820,511
CYCPEPTMPDB_PAMPA_000821,512
CYCPEPTMPDB_PAMPA_000823,513
CYCPEPTMPDB_PAMPA_000847,514
CYCPEPTMPDB_PAMPA_000930,515
CYCPEPTMPDB_PAMPA_001778,516
CYCPEPTMPDB_PAMPA_001774,516
CYCPEPTMPDB_PAMPA_001779,517
CYCPEPTMPDB_PAMPA_001780,518
CYCPEPTMPDB_PAMPA_001916,519
CYCPEPTMPDB_PAMPA_001917,519
CYCPEPTMPDB_PAMPA_001920,519
CYCPEPTMPDB_PAMPA_001923,519
CYCPEPTMPDB_PAMPA_001918,519
CYCPEPTMPDB_PAMPA_001919,519
CYCPEPTMPDB_PAMPA_001921,519
CYCPEPTMPDB_PAMPA_001925,519
CYCPEPTMPDB_PAMPA_001926,519
CYCPEPTMPDB_PAMPA_001934,520
CYCPEPTMPDB_PAMPA_001935,520
CYCPEPTMPDB_PAMPA_001938,520
CYCPEPTMPDB_PAMPA_001941,520
CYCPEPTMPDB_PAMPA_001936,520
CYCPEPTMPDB_PAMPA_001937,520
CYCPEPTMPDB_PAMPA_001939,520
CYCPEPTMPDB_PAMPA_001943,520
CYCPEPTMPDB_PAMPA_001944,520
CYCPEPTMPDB_PAMPA_006685,521
CYCPEPTMPDB_PAMPA_006708,521
CYCPEPTMPDB_PAMPA_006687,521
CYCPEPTMPDB_PAMPA_006688,521
CYCPEPTMPDB_PAMPA_006686,522
CYCPEPTMPDB_PAMPA_006707,522
CYCPEPTMPDB_PAMPA_006691,522
CYCPEPTMPDB_PAMPA_006699,522
CYCPEPTMPDB_PAMPA_006700,522
CYCPEPTMPDB_PAMPA_006689,523
CYCPEPTMPDB_PAMPA_006690,524
CYCPEPTMPDB_PAMPA_006692,525
CYCPEPTMPDB_PAMPA_006694,525
CYCPEPTMPDB_PAMPA_006693,526
CYCPEPTMPDB_PAMPA_006695,527
CYCPEPTMPDB_PAMPA_006696,528
CYCPEPTMPDB_PAMPA_006697,528
CYCPEPTMPDB_PAMPA_006698,528
CYCPEPTMPDB_PAMPA_006701,529
CYCPEPTMPDB_PAMPA_006702,529
CYCPEPTMPDB_PAMPA_006703,530
CYCPEPTMPDB_PAMPA_006704,531
CYCPEPTMPDB_PAMPA_006705,532
CYCPEPTMPDB_PAMPA_006706,533
CYCPEPTMPDB_PAMPA_006788,534
CYCPEPTMPDB_PAMPA_006789,535
CYCPEPTMPDB_PAMPA_006790,536
CYCPEPTMPDB_PAMPA_006791,537
CYCPEPTMPDB_PAMPA_006792,538
CYCPEPTMPDB_PAMPA_006793,539
CYCPEPTMPDB_PAMPA_006821,539
CYCPEPTMPDB_PAMPA_006820,539
CYCPEPTMPDB_PAMPA_006794,540
CYCPEPTMPDB_PAMPA_006795,541
CYCPEPTMPDB_PAMPA_006796,542
CYCPEPTMPDB_PAMPA_006797,543
CYCPEPTMPDB_PAMPA_006798,544
CYCPEPTMPDB_PAMPA_006799,545
CYCPEPTMPDB_PAMPA_006800,546
CYCPEPTMPDB_PAMPA_006801,547
CYCPEPTMPDB_PAMPA_006802,548
CYCPEPTMPDB_PAMPA_006803,549
CYCPEPTMPDB_PAMPA_006804,550
CYCPEPTMPDB_PAMPA_006805,551
CYCPEPTMPDB_PAMPA_006806,552
CYCPEPTMPDB_PAMPA_006807,553
CYCPEPTMPDB_PAMPA_006808,554
CYCPEPTMPDB_PAMPA_006809,555
CYCPEPTMPDB_PAMPA_006810,556
CYCPEPTMPDB_PAMPA_006811,557
CYCPEPTMPDB_PAMPA_006812,558
CYCPEPTMPDB_PAMPA_006813,559
CYCPEPTMPDB_PAMPA_006814,560
CYCPEPTMPDB_PAMPA_006815,561
CYCPEPTMPDB_PAMPA_006816,562
CYCPEPTMPDB_PAMPA_006817,563
CYCPEPTMPDB_PAMPA_006818,564
CYCPEPTMPDB_PAMPA_006819,565
CYCPEPTMPDB_PAMPA_006822,566
CYCPEPTMPDB_PAMPA_000043,567
CYCPEPTMPDB_PAMPA_000070,567
CYCPEPTMPDB_PAMPA_000503,567
CYCPEPTMPDB_PAMPA_000051,568
CYCPEPTMPDB_PAMPA_000069,569
CYCPEPTMPDB_PAMPA_000247,569
CYCPEPTMPDB_PAMPA_000726,569
CYCPEPTMPDB_PAMPA_000507,569
CYCPEPTMPDB_PAMPA_000071,570
CYCPEPTMPDB_PAMPA_000255,570
CYCPEPTMPDB_PAMPA_000072,571
CYCPEPTMPDB_PAMPA_000727,571
CYCPEPTMPDB_PAMPA_000737,571
CYCPEPTMPDB_PAMPA_000508,571
CYCPEPTMPDB_PAMPA_000635,571
CYCPEPTMPDB_PAMPA_000106,572
CYCPEPTMPDB_PAMPA_000784,572
CYCPEPTMPDB_PAMPA_000107,573
CYCPEPTMPDB_PAMPA_000110,574
CYCPEPTMPDB_PAMPA_000111,575
CYCPEPTMPDB_PAMPA_000425,575
CYCPEPTMPDB_PAMPA_000731,575
CYCPEPTMPDB_PAMPA_000112,576
CYCPEPTMPDB_PAMPA_000132,577
CYCPEPTMPDB_PAMPA_000144,577
CYCPEPTMPDB_PAMPA_000251,577
CYCPEPTMPDB_PAMPA_000253,577
CYCPEPTMPDB_PAMPA_000725,577
CYCPEPTMPDB_PAMPA_000510,577
CYCPEPTMPDB_PAMPA_000645,577
CYCPEPTMPDB_PAMPA_000134,578
CYCPEPTMPDB_PAMPA_000136,579
CYCPEPTMPDB_PAMPA_000137,580
CYCPEPTMPDB_PAMPA_000141,581
CYCPEPTMPDB_PAMPA_000145,582
CYCPEPTMPDB_PAMPA_000147,583
CYCPEPTMPDB_PAMPA_000250,583
CYCPEPTMPDB_PAMPA_000160,584
CYCPEPTMPDB_PAMPA_000531,584
CYCPEPTMPDB_PAMPA_000245,585
CYCPEPTMPDB_PAMPA_000787,585
CYCPEPTMPDB_PAMPA_000246,586
CYCPEPTMPDB_PAMPA_000778,586
CYCPEPTMPDB_PAMPA_000248,587
CYCPEPTMPDB_PAMPA_000501,587
CYCPEPTMPDB_PAMPA_000249,588
CYCPEPTMPDB_PAMPA_000252,589
CYCPEPTMPDB_PAMPA_000113,589
CYCPEPTMPDB_PAMPA_000254,590
CYCPEPTMPDB_PAMPA_000261,591
CYCPEPTMPDB_PAMPA_000326,592
CYCPEPTMPDB_PAMPA_000327,593
CYCPEPTMPDB_PAMPA_000424,594
CYCPEPTMPDB_PAMPA_000426,595
CYCPEPTMPDB_PAMPA_000471,596
CYCPEPTMPDB_PAMPA_000478,597
CYCPEPTMPDB_PAMPA_000729,597
CYCPEPTMPDB_PAMPA_000496,598
CYCPEPTMPDB_PAMPA_000535,599
CYCPEPTMPDB_PAMPA_000716,600
CYCPEPTMPDB_PAMPA_000762,600
CYCPEPTMPDB_PAMPA_000724,601
CYCPEPTMPDB_PAMPA_000728,602
CYCPEPTMPDB_PAMPA_000730,602
CYCPEPTMPDB_PAMPA_000763,602
CYCPEPTMPDB_PAMPA_000738,603
CYCPEPTMPDB_PAMPA_000764,603
CYCPEPTMPDB_PAMPA_000739,604
CYCPEPTMPDB_PAMPA_000740,604
CYCPEPTMPDB_PAMPA_000757,605
CYCPEPTMPDB_PAMPA_000766,606
CYCPEPTMPDB_PAMPA_000788,607
CYCPEPTMPDB_PAMPA_000789,607
CYCPEPTMPDB_PAMPA_000790,607
CYCPEPTMPDB_PAMPA_000791,607
CYCPEPTMPDB_PAMPA_000792,608
CYCPEPTMPDB_PAMPA_000793,608
CYCPEPTMPDB_PAMPA_000794,608
CYCPEPTMPDB_PAMPA_000795,608
CYCPEPTMPDB_PAMPA_000796,609
CYCPEPTMPDB_PAMPA_000797,609
CYCPEPTMPDB_PAMPA_000798,610
CYCPEPTMPDB_PAMPA_000799,611
CYCPEPTMPDB_PAMPA_000802,612
CYCPEPTMPDB_PAMPA_000803,613
CYCPEPTMPDB_PAMPA_000804,614
CYCPEPTMPDB_PAMPA_000805,615
CYCPEPTMPDB_PAMPA_000806,616
CYCPEPTMPDB_PAMPA_000826,617
CYCPEPTMPDB_PAMPA_000828,617
CYCPEPTMPDB_PAMPA_000830,617
CYCPEPTMPDB_PAMPA_000832,617
CYCPEPTMPDB_PAMPA_000835,618
CYCPEPTMPDB_PAMPA_000839,619
CYCPEPTMPDB_PAMPA_000842,620
CYCPEPTMPDB_PAMPA_000843,621
CYCPEPTMPDB_PAMPA_000845,622
CYCPEPTMPDB_PAMPA_001775,623
CYCPEPTMPDB_PAMPA_001776,624
CYCPEPTMPDB_PAMPA_001777,625
CYCPEPTMPDB_PAMPA_001773,625
CYCPEPTMPDB_PAMPA_001924,626
CYCPEPTMPDB_PAMPA_001930,626
CYCPEPTMPDB_PAMPA_001933,626
CYCPEPTMPDB_PAMPA_001948,626
CYCPEPTMPDB_PAMPA_001951,626
CYCPEPTMPDB_PAMPA_001928,627
CYCPEPTMPDB_PAMPA_001929,627
CYCPEPTMPDB_PAMPA_001931,627
CYCPEPTMPDB_PAMPA_001932,627
CYCPEPTMPDB_PAMPA_001942,628
CYCPEPTMPDB_PAMPA_001946,629
CYCPEPTMPDB_PAMPA_001947,629
CYCPEPTMPDB_PAMPA_001949,629
CYCPEPTMPDB_PAMPA_001950,629
CYCPEPTMPDB_PAMPA_005161,630
CYCPEPTMPDB_PAMPA_005162,630
CYCPEPTMPDB_PAMPA_005163,630
CYCPEPTMPDB_PAMPA_005164,630
CYCPEPTMPDB_PAMPA_005165,630
CYCPEPTMPDB_PAMPA_005166,630
CYCPEPTMPDB_PAMPA_005167,630
CYCPEPTMPDB_PAMPA_005168,630
CYCPEPTMPDB_PAMPA_005169,630
CYCPEPTMPDB_PAMPA_005170,630
CYCPEPTMPDB_PAMPA_005171,630
CYCPEPTMPDB_PAMPA_005172,630
CYCPEPTMPDB_PAMPA_005173,630
CYCPEPTMPDB_PAMPA_005174,630
CYCPEPTMPDB_PAMPA_005175,630
CYCPEPTMPDB_PAMPA_005176,630
CYCPEPTMPDB_PAMPA_005177,630
CYCPEPTMPDB_PAMPA_005178,630
CYCPEPTMPDB_PAMPA_005179,630
CYCPEPTMPDB_PAMPA_005180,630
CYCPEPTMPDB_PAMPA_005181,630
CYCPEPTMPDB_PAMPA_005182,630
CYCPEPTMPDB_PAMPA_005183,630
CYCPEPTMPDB_PAMPA_005184,630
CYCPEPTMPDB_PAMPA_005185,630
CYCPEPTMPDB_PAMPA_005186,630
CYCPEPTMPDB_PAMPA_005187,630
CYCPEPTMPDB_PAMPA_005188,630
CYCPEPTMPDB_PAMPA_005189,630
CYCPEPTMPDB_PAMPA_005190,630
CYCPEPTMPDB_PAMPA_005191,630
CYCPEPTMPDB_PAMPA_005192,630
CYCPEPTMPDB_PAMPA_005193,630
CYCPEPTMPDB_PAMPA_005194,630
CYCPEPTMPDB_PAMPA_005195,630
CYCPEPTMPDB_PAMPA_005196,630
CYCPEPTMPDB_PAMPA_005197,630
CYCPEPTMPDB_PAMPA_005198,630
CYCPEPTMPDB_PAMPA_005199,630
CYCPEPTMPDB_PAMPA_005200,630
CYCPEPTMPDB_PAMPA_005201,630
CYCPEPTMPDB_PAMPA_005202,630
CYCPEPTMPDB_PAMPA_005203,630
CYCPEPTMPDB_PAMPA_005204,630
CYCPEPTMPDB_PAMPA_005205,630
CYCPEPTMPDB_PAMPA_005206,630
CYCPEPTMPDB_PAMPA_005207,630
CYCPEPTMPDB_PAMPA_005208,630
CYCPEPTMPDB_PAMPA_005209,630
CYCPEPTMPDB_PAMPA_005210,630
CYCPEPTMPDB_PAMPA_005211,630
CYCPEPTMPDB_PAMPA_005212,630
CYCPEPTMPDB_PAMPA_005213,630
CYCPEPTMPDB_PAMPA_005214,630
CYCPEPTMPDB_PAMPA_005215,630
CYCPEPTMPDB_PAMPA_005216,630
CYCPEPTMPDB_PAMPA_005217,630
CYCPEPTMPDB_PAMPA_005218,630
CYCPEPTMPDB_PAMPA_005219,630
CYCPEPTMPDB_PAMPA_005220,630
CYCPEPTMPDB_PAMPA_005221,630
CYCPEPTMPDB_PAMPA_005222,630
CYCPEPTMPDB_PAMPA_005223,630
CYCPEPTMPDB_PAMPA_005224,630
CYCPEPTMPDB_PAMPA_005225,630
CYCPEPTMPDB_PAMPA_005226,630
CYCPEPTMPDB_PAMPA_005227,630
CYCPEPTMPDB_PAMPA_005228,630
CYCPEPTMPDB_PAMPA_005229,630
CYCPEPTMPDB_PAMPA_005230,630
CYCPEPTMPDB_PAMPA_005231,630
CYCPEPTMPDB_PAMPA_005232,630
CYCPEPTMPDB_PAMPA_005233,630
CYCPEPTMPDB_PAMPA_005234,630
CYCPEPTMPDB_PAMPA_005235,630
CYCPEPTMPDB_PAMPA_005236,630
CYCPEPTMPDB_PAMPA_005237,630
CYCPEPTMPDB_PAMPA_005238,630
CYCPEPTMPDB_PAMPA_005239,630
CYCPEPTMPDB_PAMPA_005240,630
CYCPEPTMPDB_PAMPA_005241,630
CYCPEPTMPDB_PAMPA_005242,630
CYCPEPTMPDB_PAMPA_005243,630
CYCPEPTMPDB_PAMPA_005244,630
CYCPEPTMPDB_PAMPA_005245,630
CYCPEPTMPDB_PAMPA_005246,630
CYCPEPTMPDB_PAMPA_005247,630
CYCPEPTMPDB_PAMPA_005248,630
CYCPEPTMPDB_PAMPA_005249,630
CYCPEPTMPDB_PAMPA_005250,630
CYCPEPTMPDB_PAMPA_005251,630
CYCPEPTMPDB_PAMPA_005252,630
CYCPEPTMPDB_PAMPA_005253,630
CYCPEPTMPDB_PAMPA_005254,630
CYCPEPTMPDB_PAMPA_005255,630
CYCPEPTMPDB_PAMPA_005256,630
CYCPEPTMPDB_PAMPA_005257,630
CYCPEPTMPDB_PAMPA_005258,630
CYCPEPTMPDB_PAMPA_005259,630
CYCPEPTMPDB_PAMPA_005260,630
CYCPEPTMPDB_PAMPA_005261,630
CYCPEPTMPDB_PAMPA_005262,630
CYCPEPTMPDB_PAMPA_005263,630
CYCPEPTMPDB_PAMPA_005264,630
CYCPEPTMPDB_PAMPA_005265,630
CYCPEPTMPDB_PAMPA_005266,630
CYCPEPTMPDB_PAMPA_005267,630
CYCPEPTMPDB_PAMPA_005268,630
CYCPEPTMPDB_PAMPA_005269,630
CYCPEPTMPDB_PAMPA_005270,630
CYCPEPTMPDB_PAMPA_005271,630
CYCPEPTMPDB_PAMPA_005272,630
CYCPEPTMPDB_PAMPA_005273,630
CYCPEPTMPDB_PAMPA_005274,630
CYCPEPTMPDB_PAMPA_005275,630
CYCPEPTMPDB_PAMPA_005276,630
CYCPEPTMPDB_PAMPA_005277,630
CYCPEPTMPDB_PAMPA_005278,630
CYCPEPTMPDB_PAMPA_005279,630
CYCPEPTMPDB_PAMPA_005280,630
CYCPEPTMPDB_PAMPA_005281,630
CYCPEPTMPDB_PAMPA_005282,630
CYCPEPTMPDB_PAMPA_005283,630
CYCPEPTMPDB_PAMPA_005284,630
CYCPEPTMPDB_PAMPA_005285,630
CYCPEPTMPDB_PAMPA_005286,630
CYCPEPTMPDB_PAMPA_005287,630
CYCPEPTMPDB_PAMPA_005288,630
CYCPEPTMPDB_PAMPA_005289,630
CYCPEPTMPDB_PAMPA_005290,630
CYCPEPTMPDB_PAMPA_005291,630
CYCPEPTMPDB_PAMPA_005292,630
CYCPEPTMPDB_PAMPA_005293,630
CYCPEPTMPDB_PAMPA_005294,630
CYCPEPTMPDB_PAMPA_005295,630
CYCPEPTMPDB_PAMPA_005296,630
CYCPEPTMPDB_PAMPA_005297,630
CYCPEPTMPDB_PAMPA_005298,630
CYCPEPTMPDB_PAMPA_005299,630
CYCPEPTMPDB_PAMPA_005300,630
CYCPEPTMPDB_PAMPA_005301,630
CYCPEPTMPDB_PAMPA_005302,630
CYCPEPTMPDB_PAMPA_005303,630
CYCPEPTMPDB_PAMPA_005304,630
CYCPEPTMPDB_PAMPA_005305,630
CYCPEPTMPDB_PAMPA_005306,630
CYCPEPTMPDB_PAMPA_005307,630
CYCPEPTMPDB_PAMPA_005308,630
CYCPEPTMPDB_PAMPA_005309,630
CYCPEPTMPDB_PAMPA_005310,630
CYCPEPTMPDB_PAMPA_005311,630
CYCPEPTMPDB_PAMPA_005312,630
CYCPEPTMPDB_PAMPA_005313,630
CYCPEPTMPDB_PAMPA_005314,630
CYCPEPTMPDB_PAMPA_005315,630
CYCPEPTMPDB_PAMPA_005316,630
CYCPEPTMPDB_PAMPA_005317,630
CYCPEPTMPDB_PAMPA_005318,630
CYCPEPTMPDB_PAMPA_005319,630
CYCPEPTMPDB_PAMPA_005320,630
CYCPEPTMPDB_PAMPA_005321,630
CYCPEPTMPDB_PAMPA_005322,630
CYCPEPTMPDB_PAMPA_005323,630
CYCPEPTMPDB_PAMPA_005324,630
CYCPEPTMPDB_PAMPA_005325,630
CYCPEPTMPDB_PAMPA_005326,630
CYCPEPTMPDB_PAMPA_005327,630
CYCPEPTMPDB_PAMPA_005328,630
CYCPEPTMPDB_PAMPA_005329,630
CYCPEPTMPDB_PAMPA_005330,630
CYCPEPTMPDB_PAMPA_005331,630
CYCPEPTMPDB_PAMPA_005332,630
CYCPEPTMPDB_PAMPA_005333,630
CYCPEPTMPDB_PAMPA_005334,630
CYCPEPTMPDB_PAMPA_005335,630
CYCPEPTMPDB_PAMPA_005336,630
CYCPEPTMPDB_PAMPA_005337,630
CYCPEPTMPDB_PAMPA_005338,630
CYCPEPTMPDB_PAMPA_005339,630
CYCPEPTMPDB_PAMPA_005340,630
CYCPEPTMPDB_PAMPA_005341,630
CYCPEPTMPDB_PAMPA_005342,630
CYCPEPTMPDB_PAMPA_005343,630
CYCPEPTMPDB_PAMPA_005344,630
CYCPEPTMPDB_PAMPA_005345,630
CYCPEPTMPDB_PAMPA_005346,630
CYCPEPTMPDB_PAMPA_005347,630
CYCPEPTMPDB_PAMPA_005348,630
CYCPEPTMPDB_PAMPA_005349,630
CYCPEPTMPDB_PAMPA_005350,630
CYCPEPTMPDB_PAMPA_005351,630
CYCPEPTMPDB_PAMPA_005352,630
CYCPEPTMPDB_PAMPA_005353,630
CYCPEPTMPDB_PAMPA_005354,630
CYCPEPTMPDB_PAMPA_005355,630
CYCPEPTMPDB_PAMPA_005356,630
CYCPEPTMPDB_PAMPA_005357,630
CYCPEPTMPDB_PAMPA_005358,630
CYCPEPTMPDB_PAMPA_005359,630
CYCPEPTMPDB_PAMPA_005360,630
CYCPEPTMPDB_PAMPA_005361,630
CYCPEPTMPDB_PAMPA_005362,630
CYCPEPTMPDB_PAMPA_005363,630
CYCPEPTMPDB_PAMPA_005364,630
CYCPEPTMPDB_PAMPA_005365,630
CYCPEPTMPDB_PAMPA_005366,630
CYCPEPTMPDB_PAMPA_005367,630
CYCPEPTMPDB_PAMPA_005368,630
CYCPEPTMPDB_PAMPA_005369,630
CYCPEPTMPDB_PAMPA_005370,630
CYCPEPTMPDB_PAMPA_005371,630
CYCPEPTMPDB_PAMPA_005372,630
CYCPEPTMPDB_PAMPA_005373,630
CYCPEPTMPDB_PAMPA_005374,630
CYCPEPTMPDB_PAMPA_005375,630
CYCPEPTMPDB_PAMPA_005376,630
CYCPEPTMPDB_PAMPA_005377,630
CYCPEPTMPDB_PAMPA_005378,630
CYCPEPTMPDB_PAMPA_005379,630
CYCPEPTMPDB_PAMPA_005380,630
CYCPEPTMPDB_PAMPA_005381,630
CYCPEPTMPDB_PAMPA_005382,630
CYCPEPTMPDB_PAMPA_005383,630
CYCPEPTMPDB_PAMPA_005384,630
CYCPEPTMPDB_PAMPA_005385,630
CYCPEPTMPDB_PAMPA_005386,630
CYCPEPTMPDB_PAMPA_005387,630
CYCPEPTMPDB_PAMPA_005388,630
CYCPEPTMPDB_PAMPA_005389,630
CYCPEPTMPDB_PAMPA_005390,630
CYCPEPTMPDB_PAMPA_005391,630
CYCPEPTMPDB_PAMPA_005392,630
CYCPEPTMPDB_PAMPA_005393,630
CYCPEPTMPDB_PAMPA_005394,630
CYCPEPTMPDB_PAMPA_005395,630
CYCPEPTMPDB_PAMPA_005396,630
CYCPEPTMPDB_PAMPA_005397,630
CYCPEPTMPDB_PAMPA_005398,630
CYCPEPTMPDB_PAMPA_005399,630
CYCPEPTMPDB_PAMPA_005400,630
CYCPEPTMPDB_PAMPA_005401,630
CYCPEPTMPDB_PAMPA_005402,630
CYCPEPTMPDB_PAMPA_005403,630
CYCPEPTMPDB_PAMPA_005404,630
CYCPEPTMPDB_PAMPA_005405,630
CYCPEPTMPDB_PAMPA_005406,630
CYCPEPTMPDB_PAMPA_005407,630
CYCPEPTMPDB_PAMPA_005408,630
CYCPEPTMPDB_PAMPA_005409,630
CYCPEPTMPDB_PAMPA_005410,630
CYCPEPTMPDB_PAMPA_005411,630
CYCPEPTMPDB_PAMPA_005412,630
CYCPEPTMPDB_PAMPA_005413,630
CYCPEPTMPDB_PAMPA_005414,630
CYCPEPTMPDB_PAMPA_005415,630
CYCPEPTMPDB_PAMPA_005416,630
CYCPEPTMPDB_PAMPA_005417,630
CYCPEPTMPDB_PAMPA_005418,630
CYCPEPTMPDB_PAMPA_005419,630
CYCPEPTMPDB_PAMPA_005420,630
CYCPEPTMPDB_PAMPA_005421,630
CYCPEPTMPDB_PAMPA_005422,630
CYCPEPTMPDB_PAMPA_005423,630
CYCPEPTMPDB_PAMPA_005424,630
CYCPEPTMPDB_PAMPA_005425,630
CYCPEPTMPDB_PAMPA_005426,630
CYCPEPTMPDB_PAMPA_005427,630
CYCPEPTMPDB_PAMPA_005428,630
CYCPEPTMPDB_PAMPA_005429,630
CYCPEPTMPDB_PAMPA_005430,630
CYCPEPTMPDB_PAMPA_005431,630
CYCPEPTMPDB_PAMPA_005432,630
CYCPEPTMPDB_PAMPA_005433,630
CYCPEPTMPDB_PAMPA_005434,630
CYCPEPTMPDB_PAMPA_005435,630
CYCPEPTMPDB_PAMPA_005436,630
CYCPEPTMPDB_PAMPA_005437,630
CYCPEPTMPDB_PAMPA_005438,630
CYCPEPTMPDB_PAMPA_005439,630
CYCPEPTMPDB_PAMPA_005440,630
